-1.50 -1.50 2.00 -1.00
-1.50 -1.00 -2.00 -0.22
-1.50 -1.00 -1.50 -0.25
-1.50 -1.00 -1.00 -0.29
-1.50 -1.00 -0.50 -0.33
-1.50 -1.00 0.00 -0.40
-1.50 -1.00 0.50 -0.50
-1.50 -1.00 1.00 -0.67
-1.50 -1.00 1.50 -1.00
-1.50 -1.00 2.00 -2.00
-1.50 -0.50 -2.00 -0.25
-1.50 -0.50 -1.50 -0.29
-1.50 -0.50 -1.00 -0.33
-1.50 -0.50 -0.50 -0.40
-1.50 -0.50 0.00 -0.50
-1.50 -0.50 0.50 -0.67
-1.50 -0.50 1.00 -1.00
-1.50 -0.50 1.50 -2.00
-1.50 -0.50 2.00 0
-1.50 0.00 -2.00 -0.29
-1.50 0.00 -1.50 -0.33
-1.50 0.00 -1.00 -0.40
-1.50 0.00 -0.50 -0.50
-1.50 0.00 0.00 -0.67
-1.50 0.00 0.50 -1.00
-1.50 0.00 1.00 -2.00
-1.50 0.00 1.50 0
-1.50 0.00 2.00 2.00
-1.50 0.50 -2.00 -0.33
-1.50 0.50 -1.50 -0.40
-1.50 0.50 -1.00 -0.50
-1.50 0.50 -0.50 -0.67
-1.50 0.50 0.00 -1.00
-1.50 0.50 0.50 -2.00
-1.50 0.50 1.00 0
-1.50 0.50 1.50 2.00
-1.50 0.50 2.00 1.00
-1.50 1.00 -2.00 -0.40
-1.50 1.00 -1.50 -0.50
-1.50 1.00 -1.00 -0.67
-1.50 1.00 -0.50 -1.00
-1.50 1.00 0.00 -2.00
-1.50 1.00 0.50 0
-1.50 1.00 1.00 2.00
-1.50 1.00 1.50 1.00
-1.50 1.00 2.00 0.67
-1.50 1.50 -2.00 -0.50
-1.50 1.50 -1.50 -0.67
-1.50 1.50 -1.00 -1.00
-1.50 1.50 -0.50 -2.00
-1.50 1.50 0.00 0
-1.50 1.50 0.50 2.00
-1.50 1.50 1.00 1.00
-1.50 1.50 1.50 0.67
-1.50 1.50 2.00 0.50
-1.50 2.00 -2.00 -0.67
-1.50 2.00 -1.50 -1.00
-1.50 2.00 -1.00 -2.00
-1.50 2.00 -0.50 0
-1.50 2.00 0.00 2.00
-1.50 2.00 0.50 1.00
-1.50 2.00 1.00 0.67
-1.50 2.00 1.50 0.50
-1.50 2.00 2.00 0.40
-1.00 -2.00 -2.00 -0.20
-1.00 -2.00 -1.50 -0.22
-1.00 -2.00 -1.00 -0.25
-1.00 -2.00 -0.50 -0.29
-1.00 -2.00 0.00 -0.33
-1.00 -2.00 0.50 -0.40
-1.00 -2.00 1.00 -0.50
-1.00 -2.00 1.50 -0.67
-1.00 -2.00 2.00 -1.00
-1.00 -1.50 -2.00 -0.22
-1.00 -1.50 -1.50 -0.25
-1.00 -1.50 -1.00 -0.29
-1.00 -1.50 -0.50 -0.33
-1.00 -1.50 0.00 -0.40
-1.00 -1.50 0.50 -0.50
-1.00 -1.50 1.00 -0.67
-1.00 -1.50 1.50 -1.00
-1.00 -1.50 2.00 -2.00
-1.00 -1.00 -2.00 -0.25
-1.00 -1.00 -1.50 -0.29
-1.00 -1.00 -1.00 -0.33
-1.00 -1.00 -0.50 -0.40
-1.00 -1.00 0.00 -0.50
-1.00 -1.00 0.50 -0.67
-1.00 -1.00 1.00 -1.00
-1.00 -1.00 1.50 -2.00
-1.00 -1.00 2.00 0
-1.00 -0.50 -2.00 -0.29
-1.00 -0.50 -1.50 -0.33
-1.00 -0.50 -1.00 -0.40
-1.00 -0.50 -0.50 -0.50
-1.00 -0.50 0.00 -0.67
-1.00 -0.50 0.50 -1.00
-1.00 -0.50 1.00 -2.00
-1.00 -0.50 1.50 0
-1.00 -0.50 2.00 2.00
-1.00 0.00 -2.00 -0.33
-1.00 0.00 -1.50 -0.40
-1.00 0.00 -1.00 -0.50
-1.00 0.00 -0.50 -0.67
-1.00 0.00 0.00 -1.00
-1.00 0.00 0.50 -2.00
-1.00 0.00 1.00 0
-1.00 0.00 1.50 2.00
-1.00 0.00 2.00 1.00
-1.00 0.50 -2.00 -0.40
-1.00 0.50 -1.50 -0.50
-1.00 0.50 -1.00 -0.67
-1.00 0.50 -0.50 -1.00
-1.00 0.50 0.00 -2.00
-1.00 0.50 0.50 0
-1.00 0.50 1.00 2.00
-1.00 0.50 1.50 1.00
-1.00 0.50 2.00 0.67
-1.00 1.00 -2.00 -0.50
-1.00 1.00 -1.50 -0.67
-1.00 1.00 -1.00 -1.00
-1.00 1.00 -0.50 -2.00
-1.00 1.00 0.00 0
-1.00 1.00 0.50 2.00
-1.00 1.00 1.00 1.00
-1.00 1.00 1.50 0.67
-1.00 1.00 2.00 0.50
-1.00 1.50 -2.00 -0.67
-1.00 1.50 -1.50 -1.00
-1.00 1.50 -1.00 -2.00
-1.00 1.50 -0.50 0
-1.00 1.50 0.00 2.00
-1.00 1.50 0.50 1.00
-1.00 1.50 1.00 0.67
-1.00 1.50 1.50 0.50
-1.00 1.50 2.00 0.40
-1.00 2.00 -2.00 -1.00
-1.00 2.00 -1.50 -2.00
-1.00 2.00 -1.00 0
-1.00 2.00 -0.50 2.00
-1.00 2.00 0.00 1.00
-1.00 2.00 0.50 0.67
-1.00 2.00 1.00 0.50
-1.00 2.00 1.50 0.40
-1.00 2.00 2.00 0.33
-0.50 -2.00 -2.00 -0.22
-0.50 -2.00 -1.50 -0.25
-0.50 -2.00 -1.00 -0.29
-0.50 -2.00 -0.50 -0.33
-0.50 -2.00 0.00 -0.40
-0.50 -2.00 0.50 -0.50
-0.50 -2.00 1.00 -0.67
-0.50 -2.00 1.50 -1.00
-0.50 -2.00 2.00 -2.00
-0.50 -1.50 -2.00 -0.25
-0.50 -1.50 -1.50 -0.29
-0.50 -1.50 -1.00 -0.33
-0.50 -1.50 -0.50 -0.40
-0.50 -1.50 0.00 -0.50
-0.50 -1.50 0.50 -0.67
-0.50 -1.50 1.00 -1.00
-0.50 -1.50 1.50 -2.00
-0.50 -1.50 2.00 0
-0.50 -1.00 -2.00 -0.29
-0.50 -1.00 -1.50 -0.33
-0.50 -1.00 -1.00 -0.40
-0.50 -1.00 -0.50 -0.50
-0.50 -1.00 0.00 -0.67
-0.50 -1.00 0.50 -1.00
-0.50 -1.00 1.00 -2.00
-0.50 -1.00 1.50 0
-0.50 -1.00 2.00 2.00
-0.50 -0.50 -2.00 -0.33
-0.50 -0.50 -1.50 -0.40
-0.50 -0.50 -1.00 -0.50
-0.50 -0.50 -0.50 -0.67
-0.50 -0.50 0.00 -1.00
-0.50 -0.50 0.50 -2.00
-0.50 -0.50 1.00 0
-0.50 -0.50 1.50 2.00
-0.50 -0.50 2.00 1.00
-0.50 0.00 -2.00 -0.40
-0.50 0.00 -1.50 -0.50
-0.50 0.00 -1.00 -0.67
-0.50 0.00 -0.50 -1.00
-0.50 0.00 0.00 -2.00
-0.50 0.00 0.50 0
-0.50 0.00 1.00 2.00
-0.50 0.00 1.50 1.00
-0.50 0.00 2.00 0.67
-0.50 0.50 -2.00 -0.50
-0.50 0.50 -1.50 -0.67
-0.50 0.50 -1.00 -1.00
-0.50 0.50 -0.50 -2.00
-0.50 0.50 0.00 0
-0.50 0.50 0.50 2.00
-0.50 0.50 1.00 1.00
-0.50 0.50 1.50 0.67
-0.50 0.50 2.00 0.50
-0.50 1.00 -2.00 -0.67
-0.50 1.00 -1.50 -1.00
-0.50 1.00 -1.00 -2.00
-0.50 1.00 -0.50 0
-0.50 1.00 0.00 2.00
-0.50 1.00 0.50 1.00
-0.50 1.00 1.00 0.67
-0.50 1.00 1.50 0.50
-0.50 1.00 2.00 0.40
-0.50 1.50 -2.00 -1.00
-0.50 1.50 -1.50 -2.00
-0.50 1.50 -1.00 0
-0.50 1.50 -0.50 2.00
-0.50 1.50 0.00 1.00
-0.50 1.50 0.50 0.67
-0.50 1.50 1.00 0.50
-0.50 1.50 1.50 0.40
-0.50 1.50 2.00 0.33
-0.50 2.00 -2.00 -2.00
-0.50 2.00 -1.50 0
-0.50 2.00 -1.00 2.00
-0.50 2.00 -0.50 1.00
-0.50 2.00 0.00 0.67
-0.50 2.00 0.50 0.50
-0.50 2.00 1.00 0.40
-0.50 2.00 1.50 0.33
-0.50 2.00 2.00 0.29
0.00 -2.00 -2.00 -0.25
0.00 -2.00 -1.50 -0.29
0.00 -2.00 -1.00 -0.33
0.00 -2.00 -0.50 -0.40
0.00 -2.00 0.00 -0.50
0.00 -2.00 0.50 -0.67
0.00 -2.00 1.00 -1.00
0.00 -2.00 1.50 -2.00
0.00 -2.00 2.00 0
0.00 -1.50 -2.00 -0.29
0.00 -1.50 -1.50 -0.33
0.00 -1.50 -1.00 -0.40
0.00 -1.50 -0.50 -0.50
0.00 -1.50 0.00 -0.67
0.00 -1.50 0.50 -1.00
0.00 -1.50 1.00 -2.00
0.00 -1.50 1.50 0
0.00 -1.50 2.00 2.00
0.00 -1.00 -2.00 -0.33
0.00 -1.00 -1.50 -0.40
0.00 -1.00 -1.00 -0.50
0.00 -1.00 -0.50 -0.67
0.00 -1.00 0.00 -1.00
0.00 -1.00 0.50 -2.00
0.00 -1.00 1.00 0
0.00 -1.00 1.50 2.00
0.00 -1.00 2.00 1.00
0.00 -0.50 -2.00 -0.40
0.00 -0.50 -1.50 -0.50
0.00 -0.50 -1.00 -0.67
0.00 -0.50 -0.50 -1.00
0.00 -0.50 0.00 -2.00
0.00 -0.50 0.50 0
0.00 -0.50 1.00 2.00
0.00 -0.50 1.50 1.00
0.00 -0.50 2.00 0.67
0.00 0.00 -2.00 -0.50
0.00 0.00 -1.50 -0.67
0.00 0.00 -1.00 -1.00
0.00 0.00 -0.50 -2.00
0.00 0.00 0.00 0
0.00 0.00 0.50 2.00
0.00 0.00 1.00 1.00
0.00 0.00 1.50 0.67
0.00 0.00 2.00 0.50
0.00 0.50 -2.00 -0.67
0.00 0.50 -1.50 -1.00
0.00 0.50 -1.00 -2.00
0.00 0.50 -0.50 0
0.00 0.50 0.00 2.00
0.00 0.50 0.50 1.00
0.00 0.50 1.00 0.67
0.00 0.50 1.50 0.50
0.00 0.50 2.00 0.40
0.00 1.00 -2.00 -1.00
0.00 1.00 -1.50 -2.00
0.00 1.00 -1.00 0
0.00 1.00 -0.50 2.00
0.00 1.00 0.00 1.00
0.00 1.00 0.50 0.67
0.00 1.00 1.00 0.50
0.00 1.00 1.50 0.40
0.00 1.00 2.00 0.33
0.00 1.50 -2.00 -2.00
0.00 1.50 -1.50 0
0.00 1.50 -1.00 2.00
0.00 1.50 -0.50 1.00
0.00 1.50 0.00 0.67
0.00 1.50 0.50 0.50
0.00 1.50 1.00 0.40
0.00 1.50 1.50 0.33
0.00 1.50 2.00 0.29
0.00 2.00 -2.00 0
0.00 2.00 -1.50 2.00
0.00 2.00 -1.00 1.00
0.00 2.00 -0.50 0.67
0.00 2.00 0.00 0.50
0.00 2.00 0.50 0.40
0.00 2.00 1.00 0.33
0.00 2.00 1.50 0.29
0.00 2.00 2.00 0.25
0.50 -2.00 -2.00 -0.29
0.50 -2.00 -1.50 -0.33
0.50 -2.00 -1.00 -0.40
0.50 -2.00 -0.50 -0.50
0.50 -2.00 0.00 -0.67
0.50 -2.00 0.50 -1.00
0.50 -2.00 1.00 -2.00
0.50 -2.00 1.50 0
0.50 -2.00 2.00 2.00
0.50 -1.50 -2.00 -0.33
0.50 -1.50 -1.50 -0.40
0.50 -1.50 -1.00 -0.50
0.50 -1.50 -0.50 -0.67
0.50 -1.50 0.00 -1.00
0.50 -1.50 0.50 -2.00
0.50 -1.50 1.00 0
0.50 -1.50 1.50 2.00
0.50 -1.50 2.00 1.00
0.50 -1.00 -2.00 -0.40
0.50 -1.00 -1.50 -0.50
0.50 -1.00 -1.00 -0.67
0.50 -1.00 -0.50 -1.00
0.50 -1.00 0.00 -2.00
0.50 -1.00 0.50 0
0.50 -1.00 1.00 2.00
0.50 -1.00 1.50 1.00
0.50 -1.00 2.00 0.67
0.50 -0.50 -2.00 -0.50
0.50 -0.50 -1.50 -0.67
0.50 -0.50 -1.00 -1.00
0.50 -0.50 -0.50 -2.00
0.50 -0.50 0.00 0
0.50 -0.50 0.50 2.00
0.50 -0.50 1.00 1.00
0.50 -0.50 1.50 0.67
0.50 -0.50 2.00 0.50
0.50 0.00 -2.00 -0.67
0.50 0.00 -1.50 -1.00
0.50 0.00 -1.00 -2.00
0.50 0.00 -0.50 0
0.50 0.00 0.00 2.00
0.50 0.00 0.50 1.00
0.50 0.00 1.00 0.67
0.50 0.00 1.50 0.50
0.50 0.00 2.00 0.40
0.50 0.50 -2.00 -1.00
0.50 0.50 -1.50 -2.00
0.50 0.50 -1.00 0
0.50 0.50 -0.50 2.00
0.50 0.50 0.00 1.00
0.50 0.50 0.50 0.67
0.50 0.50 1.00 0.50
0.50 0.50 1.50 0.40
0.50 0.50 2.00 0.33
0.50 1.00 -2.00 -2.00
0.50 1.00 -1.50 0
0.50 1.00 -1.00 2.00
0.50 1.00 -0.50 1.00
0.50 1.00 0.00 0.67
0.50 1.00 0.50 0.50
0.50 1.00 1.00 0.40
0.50 1.00 1.50 0.33
0.50 1.00 2.00 0.29
0.50 1.50 -2.00 0
0.50 1.50 -1.50 2.00
0.50 1.50 -1.00 1.00
0.50 1.50 -0.50 0.67
0.50 1.50 0.00 0.50
0.50 1.50 0.50 0.40
0.50 1.50 1.00 0.33
0.50 1.50 1.50 0.29
0.50 1.50 2.00 0.25
0.50 2.00 -2.00 2.00
0.50 2.00 -1.50 1.00
0.50 2.00 -1.00 0.67
0.50 2.00 -0.50 0.50
0.50 2.00 0.00 0.40
0.50 2.00 0.50 0.33
0.50 2.00 1.00 0.29
0.50 2.00 1.50 0.25
0.50 2.00 2.00 0.22
1.00 -2.00 -2.00 -0.33
1.00 -2.00 -1.50 -0.40
1.00 -2.00 -1.00 -0.50
1.00 -2.00 -0.50 -0.67
1.00 -2.00 0.00 -1.00
1.00 -2.00 0.50 -2.00
1.00 -2.00 1.00 0
1.00 -2.00 1.50 2.00
1.00 -2.00 2.00 1.00
1.00 -1.50 -2.00 -0.40
1.00 -1.50 -1.50 -0.50
1.00 -1.50 -1.00 -0.67
1.00 -1.50 -0.50 -1.00
1.00 -1.50 0.00 -2.00
1.00 -1.50 0.50 0
1.00 -1.50 1.00 2.00
1.00 -1.50 1.50 1.00
1.00 -1.50 2.00 0.67
1.00 -1.00 -2.00 -0.50
1.00 -1.00 -1.50 -0.67
1.00 -1.00 -1.00 -1.00
1.00 -1.00 -0.50 -2.00
1.00 -1.00 0.00 0
1.00 -1.00 0.50 2.00
1.00 -1.00 1.00 1.00
1.00 -1.00 1.50 0.67
1.00 -1.00 2.00 0.50
1.00 -0.50 -2.00 -0.67
1.00 -0.50 -1.50 -1.00
1.00 -0.50 -1.00 -2.00
1.00 -0.50 -0.50 0
1.00 -0.50 0.00 2.00
1.00 -0.50 0.50 1.00
1.00 -0.50 1.00 0.67
1.00 -0.50 1.50 0.50
1.00 -0.50 2.00 0.40
1.00 0.00 -2.00 -1.00
1.00 0.00 -1.50 -2.00
1.00 0.00 -1.00 0
1.00 0.00 -0.50 2.00
1.00 0.00 0.00 1.00
1.00 0.00 0.50 0.67
1.00 0.00 1.00 0.50
1.00 0.00 1.50 0.40
1.00 0.00 2.00 0.33
1.00 0.50 -2.00 -2.00
1.00 0.50 -1.50 0
1.00 0.50 -1.00 2.00
1.00 0.50 -0.50 1.00
1.00 0.50 0.00 0.67
1.00 0.50 0.50 0.50
1.00 0.50 1.00 0.40
1.00 0.50 1.50 0.33
1.00 0.50 2.00 0.29
1.00 1.00 -2.00 0
1.00 1.00 -1.50 2.00
1.00 1.00 -1.00 1.00
1.00 1.00 -0.50 0.67
1.00 1.00 0.00 0.50
1.00 1.00 0.50 0.40
1.00 1.00 1.00 0.33
1.00 1.00 1.50 0.29
1.00 1.00 2.00 0.25
1.00 1.50 -2.00 2.00
1.00 1.50 -1.50 1.00
1.00 1.50 -1.00 0.67
1.00 1.50 -0.50 0.50
1.00 1.50 0.00 0.40
1.00 1.50 0.50 0.33
1.00 1.50 1.00 0.29
1.00 1.50 1.50 0.25
1.00 1.50 2.00 0.22
1.00 2.00 -2.00 1.00
1.00 2.00 -1.50 0.67
1.00 2.00 -1.00 0.50
1.00 2.00 -0.50 0.40
1.00 2.00 0.00 0.33
1.00 2.00 0.50 0.29
1.00 2.00 1.00 0.25
1.00 2.00 1.50 0.22
1.00 2.00 2.00 0.20
1.50 -2.00 -2.00 -0.40
1.50 -2.00 -1.50 -0.50
1.50 -2.00 -1.00 -0.67
1.50 -2.00 -0.50 -1.00
1.50 -2.00 0.00 -2.00
1.50 -2.00 0.50 0
1.50 -2.00 1.00 2.00
1.50 -2.00 1.50 1.00
1.50 -2.00 2.00 0.67
1.50 -1.50 -2.00 -0.50
1.50 -1.50 -1.50 -0.67
1.50 -1.50 -1.00 -1.00
1.50 -1.50 -0.50 -2.00
1.50 -1.50 0.00 0
1.50 -1.50 0.50 2.00
1.50 -1.50 1.00 1.00
1.50 -1.50 1.50 0.67
1.50 -1.50 2.00 0.50
1.50 -1.00 -2.00 -0.67
1.50 -1.00 -1.50 -1.00
1.50 -1.00 -1.00 -2.00
1.50 -1.00 -0.50 0
1.50 -1.00 0.00 2.00
1.50 -1.00 0.50 1.00
1.50 -1.00 1.00 0.67
1.50 -1.00 1.50 0.50
1.50 -1.00 2.00 0.40
1.50 -0.50 -2.00 -1.00
1.50 -0.50 -1.50 -2.00
1.50 -0.50 -1.00 0
1.50 -0.50 -0.50 2.00
1.50 -0.50 0.00 1.00
1.50 -0.50 0.50 0.67
1.50 -0.50 1.00 0.50
1.50 -0.50 1.50 0.40
1.50 -0.50 2.00 0.33
1.50 0.00 -2.00 -2.00
1.50 0.00 -1.50 0
1.50 0.00 -1.00 2.00
1.50 0.00 -0.50 1.00
1.50 0.00 0.00 0.67
1.50 0.00 0.50 0.50
1.50 0.00 1.00 0.40
1.50 0.00 1.50 0.33
1.50 0.00 2.00 0.29
1.50 0.50 -2.00 0
1.50 0.50 -1.50 2.00
1.50 0.50 -1.00 1.00
1.50 0.50 -0.50 0.67
1.50 0.50 0.00 0.50
1.50 0.50 0.50 0.40
1.50 0.50 1.00 0.33
1.50 0.50 1.50 0.29
1.50 0.50 2.00 0.25
1.50 1.00 -2.00 2.00
1.50 1.00 -1.50 1.00
1.50 1.00 -1.00 0.67
1.50 1.00 -0.50 0.50
1.50 1.00 0.00 0.40
1.50 1.00 0.50 0.33
1.50 1.00 1.00 0.29
1.50 1.00 1.50 0.25
1.50 1.00 2.00 0.22
1.50 1.50 -2.00 1.00
1.50 1.50 -1.50 0.67
1.50 1.50 -1.00 0.50
1.50 1.50 -0.50 0.40
1.50 1.50 0.00 0.33
1.50 1.50 0.50 0.29
1.50 1.50 1.00 0.25
1.50 1.50 1.50 0.22
1.50 1.50 2.00 0.20
1.50 2.00 -2.00 0.67
1.50 2.00 -1.50 0.50
1.50 2.00 -1.00 0.40
1.50 2.00 -0.50 0.33
1.50 2.00 0.00 0.29
1.50 2.00 0.50 0.25
1.50 2.00 1.00 0.22
1.50 2.00 1.50 0.20
1.50 2.00 2.00 0.18
2.00 -2.00 -2.00 -0.50
2.00 -2.00 -1.50 -0.67
2.00 -2.00 -1.00 -1.00
2.00 -2.00 -0.50 -2.00
2.00 -2.00 0.00 0
2.00 -2.00 0.50 2.00
2.00 -2.00 1.00 1.00
2.00 -2.00 1.50 0.67
2.00 -2.00 2.00 0.50
2.00 -1.50 -2.00 -0.67
2.00 -1.50 -1.50 -1.00
2.00 -1.50 -1.00 -2.00
2.00 -1.50 -0.50 0
2.00 -1.50 0.00 2.00
2.00 -1.50 0.50 1.00
2.00 -1.50 1.00 0.67
2.00 -1.50 1.50 0.50
2.00 -1.50 2.00 0.40
2.00 -1.00 -2.00 -1.00
2.00 -1.00 -1.50 -2.00
2.00 -1.00 -1.00 0
2.00 -1.00 -0.50 2.00
2.00 -1.00 0.00 1.00
2.00 -1.00 0.50 0.67
2.00 -1.00 1.00 0.50
2.00 -1.00 1.50 0.40
2.00 -1.00 2.00 0.33
2.00 -0.50 -2.00 -2.00
2.00 -0.50 -1.50 0
2.00 -0.50 -1.00 2.00
2.00 -0.50 -0.50 1.00
2.00 -0.50 0.00 0.67
2.00 -0.50 0.50 0.50
2.00 -0.50 1.00 0.40
2.00 -0.50 1.50 0.33
2.00 -0.50 2.00 0.29
2.00 0.00 -2.00 0
2.00 0.00 -1.50 2.00
2.00 0.00 -1.00 1.00
2.00 0.00 -0.50 0.67
2.00 0.00 0.00 0.50
2.00 0.00 0.50 0.40
2.00 0.00 1.00 0.33
2.00 0.00 1.50 0.29
2.00 0.00 2.00 0.25
2.00 0.50 -2.00 2.00
2.00 0.50 -1.50 1.00
2.00 0.50 -1.00 0.67
2.00 0.50 -0.50 0.50
2.00 0.50 0.00 0.40
2.00 0.50 0.50 0.33
2.00 0.50 1.00 0.29
2.00 0.50 1.50 0.25
2.00 0.50 2.00 0.22
2.00 1.00 -2.00 1.00
2.00 1.00 -1.50 0.67
2.00 1.00 -1.00 0.50
2.00 1.00 -0.50 0.40
2.00 1.00 0.00 0.33
2.00 1.00 0.50 0.29
2.00 1.00 1.00 0.25
2.00 1.00 1.50 0.22
2.00 1.00 2.00 0.20
2.00 1.50 -2.00 0.67
2.00 1.50 -1.50 0.50
2.00 1.50 -1.00 0.40
2.00 1.50 -0.50 0.33
2.00 1.50 0.00 0.29
2.00 1.50 0.50 0.25
2.00 1.50 1.00 0.22
2.00 1.50 1.50 0.20
2.00 1.50 2.00 0.18
2.00 2.00 -2.00 0.50
2.00 2.00 -1.50 0.40
2.00 2.00 -1.00 0.33
2.00 2.00 -0.50 0.29
2.00 2.00 0.00 0.25
2.00 2.00 0.50 0.22
2.00 2.00 1.00 0.20
2.00 2.00 1.50 0.18
2.00 2.00 2.00 0.17
